tokens,attribution
Ġdisease,0.0016022547338121534
Ġinterest,0.0016017189941311594
Ġprovides,0.001597543398450982
Ġother,0.001592993903485419
Ġenergy,0.0015900855530895685
Ġhypothesis,0.001573682190783072
%,0.001570233271329575
Ġchallenge,0.0015642352814570588
Ġmaking,0.0015485661283381835
Ġ2,0.0015328926054883085
Ġlikelihood,0.0015189035878671242
Ġeffective,0.001507063355908018
Ġunderstanding,0.0015027486824293907
Ġdiscrim,0.0014986074576330266
Ġpeople,0.001493815978825924
Ġwe,0.0014918103172014878
Ġpredict,0.001485887518329678
Ġallocation,0.0014780650495585179
Ġvarious,0.0014725431413637991
Ġrecurrent,0.001467668432851167
Ġobserved,0.001460548038825073
Ġprocessing,0.0014521060045594458
Ġdriving,0.001449593177012623
Ġ2018,0.001448074360420072
Ġ2015,0.0014473045814819541
Ġset,0.0014265436637027626
Ġsampling,0.0014244651395907166
Ġdemonstrate,0.0014164884737139852
Ġethical,0.001409050748430734
Ġpresented,0.001403503207069614
Ġhypotheses,0.0014024071802299187
Ġcustomers,0.0014000001042341814
Ġbenchmark,0.001393662911569103
Ġvision,0.0013925401247289139
Ġevaluate,0.0013904946215992685
Ġoptim,0.0013903904927391954
Ġsetting,0.0013842490443362603
Ġoutper,0.0013811145724152963
Ġhow,0.0013787157152650355
Ġstructure,0.0013739060542974444
Ġgenerated,0.0013732506843649414
intelligence,0.0013697218277140511
Ġmetrics,0.001365772875514689
Ġpose,0.0013620339602156068
Ġvaccine,0.001354582946236711
Ġresponse,0.0013540656285986696
Ġaccuracy,0.0013485639632355147
Ġpredator,0.0013474091564064762
Ġfairness,0.0013471992471741324
Ġwhere,0.00134154880242935
Ġpsychology,0.0013410065710133454
Ġbehavioral,0.001332832857091594
Ġexperience,0.0013255195313235017
Ġfollowing,0.0013245370389128907
Ġmulti,0.0013219337800695174
Ġmotion,0.0013197081533001206
Ġcompensation,0.001312779082296389
Ġpredictions,0.0013096718737885466
Ġbias,0.0013085186314773342
Ġbest,0.0013015673211142378
Ġability,0.0012994028869836246
Ġsupervised,0.0012979836197733261
Ġtopics,0.0012956761366581747
Ġperceptual,0.0012851847013136254
Ġfuture,0.0012838623257825658
Ġscenarios,0.0012823218632711734
ĠSection,0.001279282297816191
Ġvideo,0.0012746943917104703
Ġpotential,0.0012730826625244264
Ġestim,0.0012684008433697092
Ġeffectiveness,0.0012592078605507767
Ġexploration,0.001257676474243877
Ġanalyses,0.0012554597825985086
Ġtraffic,0.0012514446610419848
Ġstudent,0.0012507020375288772
ĠSciences,0.001237009400681147
Ġgoals,0.0012361499511769833
Ġrecommendation,0.0012321060001608264
Ġmemory,0.0012303692904141268
Ġsolve,0.0012289186789692051
Ġpharmaceutical,0.0012280257881986138
Ġincluding,0.0012254956386853232
Ġdeclass,0.0012187437436627702
Ġadvers,0.001197762358945027
ĠâĢĭ,0.0011941288750543916
Ġimpact,0.0011935513167582324
Ġfactors,0.0011891952793730966
Ġpreferences,0.001177525534532557
Ġvariance,0.0011766565379052961
Ġprior,0.0011705199370933962
Ġconcept,0.001170512314539256
Ġeducational,0.0011702890084443571
Ġgroups,0.0011701077385915671
Ġquestion,0.00116438948176134
Ġshows,0.0011626267167691294
Ġbenchmarks,0.001160339361688958
Ġachieve,0.00115185701626481
Ġbaseline,0.0011460456800887135
ĠBrain,0.0011404609760420725
Č,0.001130414042231002
Ġsignificant,0.0011262483574855714
Ġlimited,0.0011246397878377243
ĠGPU,0.00112239798359588
Ġprevious,0.0011223734455792112
Ġreduction,0.001119003254804158
Ġnew,0.0011171286568211866
Ġcare,0.0011156453152315563
Ġpsychological,0.001114944034442553
Ġpresent,0.001112938734497752
Ġrelevant,0.0011125214408649981
Ġprey,0.0011111828696424681
Ġscience,0.001108196092556369
Ġperform,0.0011058061522472241
Ġsuccess,0.0010966658007624138
Ġsafety,0.0010935030967609382
Ġwere,0.0010905183211124
Ġmethodology,0.0010900533355225213
Ġwas,0.0010828619921133113
Ġdeveloped,0.001080151660397656
Ġsensors,0.00107817513027412
Ġaddition,0.001075623656120105
Ġrobotic,0.0010723039053826117
Ġboth,0.0010710297437063403
Ġtheoretical,0.0010709921519324668
Ġtarget,0.00107022312539107
Ġworld,0.0010684857863487373
Ġpredictor,0.0010628527098060993
ĠFor,0.0010623132541270031
Ġethics,0.0010604155098982773
Ġtrain,0.0010567808817625287
Ġmanagement,0.0010558290071348135
Ġweather,0.0010538575405653631
Ġtest,0.001053017681994144
ĠFinally,0.0010527436509450106
Ġfeature,0.0010504930985163808
Ġexisting,0.0010452952438305988
Ġpublic,0.0010437966616176273
Ġadditional,0.0010380625255384738
Ġbelief,0.0010364905944951854
Ġexperiment,0.0010312074221057626
Ġrequired,0.0010295493377694435
Ġindividual,0.0010279749961340848
Ġlearns,0.0010213911518566553
Ġsynthetic,0.001018231411807981
Ġapplied,0.0010157795659754333
âĢĭ,0.0010131361114376757
ĠFig,0.0010065097307278982
ĠQ,0.0010002610055095157
Ġsentences,0.0009999067812598227
Ġpopular,0.0009965233129922257
;,0.0009932069522356226
Ġactions,0.0009868437807655141
Ġadvertising,0.000986199455548414
Ġbiological,0.0009841968005830728
Ġpollution,0.0009773825388641082
Ġhumanities,0.000977068206694028
Ġmedia,0.0009758990344069986
Ġwhich,0.0009731877237593572
Ġanswers,0.0009693664952261613
Ġsecurity,0.0009684398083049746
ĠEducation,0.000961739178831404
Ġcorrelation,0.0009594206246936415
Ġair,0.0009573523342621532
Ġconsumption,0.0009569704293624288
Ġscale,0.0009560900994985798
Ġhigher,0.0009508758710343555
dimensional,0.0009480748829518391
Ġlevel,0.0009460449290421875
Ġarea,0.0009460103699599347
Ġpractice,0.0009448630169793266
Ġparadigm,0.0009404226584380062
Ġdiseases,0.0009398820814215019
Ġstimulus,0.0009378903437202729
Ġlinguistic,0.0009361041956147121
Ġtherapies,0.0009337714686417693
Ġmusic,0.000933377452797048
Ġvehicles,0.0009319781026741479
Ġscores,0.0009302533731120181
Ġstatistics,0.0009301483394036577
Ġmap,0.0009296256636629825
Ġobjectives,0.0009284035046881004
Ġpropose,0.0009240317343406522
Ġpersuasion,0.0009231070874575471
Ġgenerate,0.0009228989358787173
Ġresponses,0.0009221539686735708
Ġindividuals,0.0009212919384154044
Ġscore,0.0009208438654597803
ĠGiven,0.0009208099869954687
Ġcurrent,0.0009202423256492631
Ġtargets,0.0009196748503068689
Ġcompetitive,0.0009148923084768794
Ġtheir,0.0009049816925040105
Ġconv,0.000903286502205752
Ġmotivation,0.0009024209052261741
bot,0.0008994005755351889
Ġclust,0.0008937839253001631
ĠOptim,0.0008924595338709153
Ġhe,0.0008909520206616014
Ġpredicting,0.0008881342232174901
"],",0.0008861960588958541
Ġunderstand,0.0008846250380068121
Ġintervention,0.0008804549331162897
ĠSuch,0.0008803771888795644
ĠNeuroscience,0.0008774549130839846
Ġobservation,0.0008699500140536316
Ġresulting,0.0008671156532099484
Ġ&,0.0008663423490046959
Ġwell,0.000864289242514754
Ġimportant,0.0008635500141486767
Ġcontributions,0.0008633420224289155
Ġfound,0.0008600149501177551
Ġtemporal,0.0008541846139960089
Ġyears,0.0008529510831098198
Ġquant,0.0008526399931451569
Ġrecommendations,0.000850924697945933
Ġfeedback,0.000849497767036291
Ġdelivery,0.0008456522405454295
Ġtrend,0.00084434936071117
Ġresult,0.0008428386167795339
ĠAlzheimer,0.0008406965475970175
ĠAs,0.0008406577758543607
Ġfeatures,0.0008385246831886902
Ġtechnologies,0.0008382137042000725
Ġsubject,0.000835648161870463
Ġdiscovery,0.0008352756990282474
Ġgener,0.0008343382626621928
Ġcriterion,0.0008300966674914398
policy,0.0008289878139390439
Ġprovided,0.000824837145840581
Ġduring,0.0008225279658522517
Ġauthors,0.0008218665610415717
Ġmeta,0.0008211574149998026
Ġhelp,0.0008169271082484269
Ġ2014,0.0008152628415350977
Ġinclude,0.0008131978585363994
Ġrate,0.0008131777027382029
Ġfacts,0.0008124880647862676
Ġenvironmental,0.0008115564883410356
Ġlevels,0.0008089758679001958
Ġhealth,0.0008066130046902595
Ġparticular,0.0008046755571669131
Ġexpected,0.0008043138047852905
astic,0.0008033979512871964
Ġgood,0.000802817067594437
Ġlinear,0.00080240147939454
Ġefforts,0.0008011559476165796
Ġmechanisms,0.0007982790038519432
ĠBay,0.000797664843885787
Ġperspective,0.0007957118994757252
Ġpositive,0.0007954383810963116
ĠValue,0.0007948560456202122
Ġdepth,0.0007939808224797641
ĠDecision,0.0007928663156257483
ĠTraining,0.0007920273778828154
Ġfocused,0.0007903076969745008
ĠNetwork,0.0007898975828656812
Ġthose,0.0007855044798395168
Ġdiscrimination,0.000785178154236207
Ġeducation,0.0007842939186483666
Ġtheories,0.0007830368796208002
Ġbiology,0.0007818829809343254
Ġpersonalized,0.0007794319454672594
Ġspecific,0.0007765493005076347
Ġscene,0.0007739578463474572
ational,0.0007733221833056686
Ġtherapy,0.0007725843572138308
Ġidea,0.0007696068072432203
Ġliteracy,0.0007692804640508621
ĠRein,0.0007674866785104277
Ġconclusions,0.0007669329191291259
Ġrequire,0.0007650896932850992
Ġvalues,0.000764324038289319
Ġblockchain,0.0007641391774187537
Ġtop,0.0007631253965915352
ĠAn,0.0007607914863012617
Ġsurvey,0.0007603516483745905
ĠAdvance,0.0007598766702020816
Ġissue,0.0007591771417729667
Ġsettings,0.0007591059867245918
Ġcause,0.0007578393052603638
Ġvideos,0.0007536005100960501
Ġepist,0.000753410314637056
Ġstandard,0.0007516594348890656
Ġoverall,0.0007458161124545272
Ġrepresent,0.0007453898812395493
Ġtesting,0.0007452430486909114
Ġimproving,0.0007446546678493116
ĠThus,0.000741579185084526
Ġbase,0.0007410078242272311
Ġaccurate,0.0007406029989064489
Ġestimate,0.0007390168556905076
Ġprivacy,0.0007384478020565703
Ġassociated,0.0007383685820073932
Ġassumptions,0.000735888520568448
Ġcosts,0.0007342328857547053
Ġparticularly,0.0007337311378119425
ĠSocial,0.0007323712004663904
Ġcollaborative,0.0007297966674177411
Ġneuron,0.0007243049269285407
Ġdistance,0.0007228275033535167
Ġassessment,0.0007220267268360328
Learning,0.0007202842468333524
Ġlayers,0.0007200712129256294
Ġtruth,0.0007197134256965121
Ġvehicle,0.0007184691815710785
Ġlikely,0.0007181543476693025
Ġcontribution,0.0007150539828753229
Ġsingle,0.0007130619940157939
Ġfind,0.0007127984624475073
the,0.000710959623198794
Ġpneumonia,0.0007105872958779952
omedical,0.0007078199299709206
Ġrandomized,0.000707372293760879
Ġdevelop,0.0007049294692798719
Ġseveral,0.0007023105914259138
Ġsubjective,0.0007022947973854949
Ġinfluence,0.0006985824424513179
Ġavoidance,0.0006982608586332419
Ġmeasure,0.0006973999513490522
Ġconcepts,0.0006955991700684721
Ġexplore,0.0006938944571452179
Ġevaluated,0.0006925059189117909
Ġsensor,0.0006915913411967725
Ġresource,0.0006911126350730948
Ġwithin,0.0006908857204923843
Ġdatabases,0.0006901731089899733
Ġrevenue,0.0006893459342381911
Ġnovel,0.0006888103182469003
Ġnoise,0.0006879128959741766
Ġdemographic,0.0006872400748380651
Ġaction,0.0006860258107461377
Ġglobal,0.0006853613989018419
Ġsentence,0.0006828771867003697
Ġimproved,0.0006817100588680366
Ġadaptation,0.0006807867750333317
Ġconditions,0.0006791728211559409
ive,0.0006783075289754485
Ġrequires,0.0006762725609201474
Ġmodelling,0.0006758534707183404
Ġinvestigated,0.0006756423171026104
Ġplay,0.0006732966559839886
Ġrecently,0.0006728365782956306
Ġtypically,0.000669009123264566
ĠStudy,0.0006689599816937585
Ġmaps,0.0006670686586454264
task,0.0006640865305578937
human,0.0006600256435175064
ĠOne,0.0006599427271727274
Ġcortex,0.0006598368075278417
Ġembed,0.0006594873600041743
Ġcapture,0.000659367210337716
ĠIndian,0.0006593439081962961
Ġsubjects,0.0006572164187750335
Ġthrough,0.0006571875428926095
Ġgroup,0.000657128311451823
Ġsecond,0.0006560725142548728
Ġspatial,0.0006559038847187696
Ġcriteria,0.0006547414265298131
ĠAlthough,0.0006545299131921607
ĠCenter,0.0006538845006256562
Ġplatform,0.0006529779126746012
Ġoptimize,0.0006526990000517898
Ġbenefit,0.0006514837666000873
Ġinitial,0.0006507946045855835
Ġexpert,0.0006507430167877966
Ġmetric,0.0006503911954801935
Ġpossible,0.0006495310774756471
Ġsignificantly,0.0006492455078415433
Ġmedicine,0.0006485375661256121
Ġpromising,0.0006482872531337451
Ġfacial,0.0006481358208547236
Ġsignals,0.0006481238745794048
Ġlayer,0.0006475912367685546
Ġratings,0.000647421634533816
Ġtrials,0.0006473424995368102
Ġbenefits,0.0006470393025188626
ĠSchool,0.0006446182084006493
Ġtraditional,0.0006443212019751035
Ġcritical,0.0006427011512459606
Ġconsider,0.0006409028543890394
Ġrealistic,0.0006371667058000409
Ġapproximation,0.0006351253022667339
ĠSearch,0.0006339935736609028
Ġmajor,0.0006337184956094632
Ġbiases,0.0006329347646707506
Ġtumor,0.0006327921157458798
Ġmind,0.000631306400710026
Ġobtained,0.00062859833186855
Ġattack,0.0006266112285534171
Ġcoverage,0.0006261481339222121
Ġindustry,0.0006237306913317998
Ġreported,0.0006232671385276096
ĠKnowledge,0.0006217736013604788
ODUCT,0.0006204060524677284
Ġgraphical,0.0006201184430624288
Ġguide,0.0006198654550692052
Ġworkers,0.0006197575386931839
Ġexperts,0.0006193983422355611
Ġ3,0.0006191349938870233
Ġefficacy,0.0006182641633800441
Ġsociety,0.0006171190239153382
Ġmaximize,0.0006166486641343682
Ġalternative,0.0006165259657972352
bots,0.0006162836118957158
Ġstructures,0.0006156913688883828
Ġscenario,0.0006135034186249565
ĠFirst,0.000612322997164861
Ġdirectly,0.0006099657534046945
Ġunderlying,0.0006088422096687513
Ġrates,0.0006084691582421048
Ġdatabase,0.0006080228295147963
Section,0.0006074334242451313
ĠTask,0.000605590678949607
Ġhierarchical,0.0006048890510731337
Ġsimilar,0.000604682840886226
Ġaverage,0.0006034888333542824
Ġtechnique,0.0006029897787051207
gorithm,0.0006012185804252047
Ġsimulation,0.0006008868565100389
Ġanalyze,0.0006002475366149539
Ġpredicted,0.0005999076062858002
Ġprobabilities,0.0005988856009784572
Ġconsidered,0.0005984779853847267
Ġâī¥,0.0005984134391762485
Ġperson,0.0005981586076342923
Ġprove,0.0005974873495612223
ĠNVIDIA,0.0005964889745465896
Ġrepresents,0.000596419272955762
Ġinsights,0.000596123955311648
Ġweights,0.0005949181496811719
Ġcompared,0.0005930167375003068
Ġbeliefs,0.0005913167242637546
Ġanalytic,0.0005910706387206965
Ġmaximum,0.0005898361513293845
Ġteach,0.0005895244461878266
Ġanswer,0.0005892885146870809
ĠHuman,0.0005874461252779649
Ġsize,0.0005872277871435902
Ġassumption,0.000585142425654684
Ġvia,0.0005829521183940055
Ġwhat,0.0005823224174907891
Ġmonitoring,0.0005820175210563137
Ġguarantees,0.000581945872319211
Ġpreference,0.0005807326231915158
ĠWhile,0.0005789571945506959
CNN,0.0005788815683331764
Ġsituations,0.0005775699853041627
Ġstates,0.0005758654167193974
Ġquantitative,0.0005755928776080129
Ġcandidates,0.0005716705076918615
Ġactivity,0.0005692724907408141
Ġcauses,0.0005676888380785789
Ġmeasures,0.0005659782840811854
Ġsources,0.0005651266341979938
Ġperformed,0.0005634234004379208
Ġknown,0.000563261578962323
Ġadult,0.000562806345445469
bin,0.0005624314370919092
g,0.0005621177860149933
Ġinteractions,0.0005589918485171023
ĠEach,0.0005584302691633157
Ġpositional,0.0005579007645675373
ĠAdditionally,0.0005576687228943774
Ġsignal,0.0005574999501320367
Ġeconomic,0.0005528221843327495
Ġsimulations,0.0005500030769281748
Ġcommunities,0.0005486663642643525
ĠScientific,0.0005476733284405303
Ġrespectively,0.0005459849530092839
Ġanswering,0.0005433486182595083
Ġstructural,0.0005425905266363916
Ġfurther,0.0005418492488819241
Ġdue,0.0005393629599037214
driven,0.0005387795712080134
Ġdiagnoses,0.0005385946932891289
Ġproduct,0.000538474978541195
Ġfactor,0.0005383424343959489
ĠNational,0.0005380807669473586
Ġanalyzed,0.0005360202113631169
Ġfields,0.000534531445715897
Ġimprovement,0.0005337340301747172
Ġsupported,0.0005333020506477379
Ġaccount,0.0005329385642551858
Ġperceptions,0.0005313363073187829
ĠBitcoin,0.0005304845050358274
Ġcrowd,0.0005297641371358745
ĠGPUs,0.0005296008244792507
Ġpersonal,0.0005266937370965828
Ġregulation,0.0005264788144159987
Ġconducted,0.0005264248159540531
Ġadvances,0.0005261637634960385
information,0.0005257028284803754
Ġrange,0.0005245960662475474
Ġpsychologists,0.0005245670997615956
Ġstrategic,0.0005237931829914116
Ġprevention,0.0005236928089032076
uristic,0.0005213679071245154
ĠMoreover,0.0005212233843464572
Ġvalidation,0.000519468618833389
Ġmedicines,0.0005191638269965875
Ġestimates,0.0005190870577809965
Ġbehavioural,0.0005185970060776903
Ġbrains,0.0005179911807065358
Ġdiverse,0.0005177818575797776
Ġstage,0.0005173503428089273
Ġespecially,0.0005156329939614759
Ġplatforms,0.0005154124613934958
world,0.0005146715792037095
Ġtreatments,0.0005142355442987773
Ġaim,0.0005136940202996455
Ġleast,0.0005126116561269592
Ġoutcome,0.0005125447718831268
Ġpower,0.0005112202149678423
Ġdiscussed,0.0005109987535063855
Ġnets,0.0005106612984370211
Ġ2011,0.0005104833265359714
D,0.00051015296095977
Ġcapacity,0.0005096183214320114
Ġabove,0.0005094678026992166
ĠHIV,0.0005092773458238678
Ġpollutants,0.0005090336979979245
Ġinfer,0.000507833431154983
Ġstatistically,0.0005067676453598822
ĠExperimental,0.0005065546315851176
Ġattributes,0.0005057265861227974
Ġhealthcare,0.0005050865862166828
doi,0.0005028396688473112
Ġalgorith,0.000502544536347243
Ġvariety,0.0005002052575599896
Ġdiagnostic,0.0004995966346135253
vised,0.000498780278184897
Ġkey,0.0004973751577837418
Ġwould,0.0004967103929007528
Ġrole,0.0004966397435984315
Ġobtain,0.0004964397258699949
Ġdegree,0.0004953740082314743
Ġreport,0.0004940319103890297
Ġexplanations,0.0004938414044468491
Ġteam,0.0004932384537383636
Ġinfluenza,0.0004926421894033158
Ġissues,0.0004919004147884296
Ġextensive,0.0004911446356746103
Ġsets,0.0004909606938094399
DP,0.0004895718260907598
ĠFacebook,0.0004895096930212218
ĠRecent,0.0004894453466053554
Ġcollected,0.0004877880316151435
Ġaddress,0.000486737127605474
Ġareas,0.0004858000621700528
Ġshare,0.000485476222199264
esian,0.0004854386723711437
Ġdetermine,0.00048516557038858307
Ġposterior,0.00048511628970786773
Ġnorms,0.0004839238361902921
Ġmaxim,0.0004838086393655191
Ġobjects,0.0004836674728654092
agent,0.00048287170142502045
Ġnecessary,0.0004823670421845341
ĠGame,0.0004821365856927206
Ġmarket,0.00048181506616028555
Ġtrends,0.0004811925541043143
Ġpractical,0.00048115574542257575
Ġgeneration,0.00047983617265706565
Ġdemonstrated,0.0004794429252299201
Ġlifelong,0.0004790838018941329
Ġpresents,0.0004790477489607011
Ġguarantee,0.00047818023692300046
Ġinstructional,0.0004776077028707805
Ġspeaker,0.00047745229732472843
Ġguidelines,0.00047632137024505384
