tokens,attribution
ĠNeural,0.0011050452344740819
Ġupdate,0.0011042182911205677
Ġreferred,0.0010999675660876636
ĠGenetic,0.001097629922037761
Ġ),0.0010973738236994674
Ġ:=,0.0010967887583000593
Ġpred,0.0010967456134197908
Ġhidden,0.0010961949705858302
Ġcache,0.0010873355841714198
03,0.0010857461652776053
23,0.0010822848945605185
ĠOur,0.0010816867838694944
30,0.0010807040375193733
Ġcorresponding,0.001079554915212057
ant,0.0010751445251726362
Ġclauses,0.0010711162615722415
20,0.0010700667048170885
DS,0.0010700581372993436
Ġchallenge,0.0010622143621471858
Ġ2012,0.0010587772479411107
Ġsearch,0.0010554543170151899
Ġfinding,0.0010530019548657956
ĠRelated,0.0010519120380060732
Ġepist,0.0010494934759443697
Ġonline,0.0010464684067144842
01,0.00104445202939756
and,0.0010428286177164771
Ġlatt,0.0010405518148764675
ursion,0.0010350686015595696
Ġtext,0.0010327744505036968
ang,0.0010314645773073113
ond,0.0010312252988597891
st,0.001025639254522593
Ġlibraries,0.0010256126489818767
Ġinteractions,0.0010250620398213456
Ġestimate,0.0010210181185547856
24,0.0010187662952875483
"Ġ),",0.0010144713315688055
Ġexplicit,0.0010100857869768934
ance,0.0010074105167508646
Ġ`,0.0010020876482616549
¨,0.001001773146266049
ĠWork,0.000998178821935907
inator,0.0009967936898634697
Ġdistribution,0.0009935207712722203
Î,0.0009924142419628285
Ġ],0.0009908850593954878
Ġsession,0.000989733069672202
ĠFigure,0.0009801143550093427
Ġtypes,0.0009792236357665024
org,0.0009785155122159917
see,0.0009753884946776787
Ġarchitecture,0.0009743337634687267
ial,0.0009718034373510846
thread,0.0009660420353047616
ĠData,0.0009630687387618127
Ġdebugging,0.0009602368680042319
ent,0.0009540814883870149
ĠExample,0.0009538764987602304
02,0.0009528280934639008
ĠGiven,0.0009522288213468748
ĠHowever,0.0009511651869920742
Ġrepresentation,0.0009427936332942706
Ġprior,0.0009419517334996281
Ġusers,0.0009410375651137809
Ġ).,0.000940011004108503
06,0.0009394461459797828
Ĵ,0.0009387557354490603
er,0.0009360925736380368
ty,0.000934418126684461
ÏĦ,0.0009337747992795815
Ġlearned,0.0009311917426021647
Ġcommon,0.0009304351516857795
ĠG,0.0009291373715430879
Ġ12,0.0009252163898179847
Ġwhose,0.0009245992071219698
forcement,0.0009235712616383055
Ġthreads,0.0009172705712021872
ĠSuch,0.0009156209525121605
Ġcorrespondence,0.0009140148726440624
Ġgrammar,0.0009104985644321758
Ġthose,0.0009050666833841424
NN,0.0009046193850011272
ĠLisp,0.0009022539908638317
ĠNational,0.0008990183203897483
Ġmemory,0.0008932925542035379
Ġexecuting,0.0008928129683302361
ĠProgram,0.0008925399173634777
ering,0.0008872726526821721
Ġabout,0.0008848272355997578
08,0.0008841961534297299
ĠTechnology,0.0008801457353116809
35,0.000878550262466382
>,0.0008742246222461413
Ġconcurrent,0.0008665233719814806
Ġdependent,0.0008660817942917278
Ġentity,0.0008635037725828598
Ġcontinuous,0.0008617387644544864
Ġinterpretation,0.0008617385534567482
Ġshared,0.0008603514817905522
Ġcall,0.0008582472975611409
Ġbefore,0.0008580550248156539
ĠResearch,0.0008579345162068861
¦,0.0008577519063674048
Ġhigher,0.000857418524642676
y,0.0008571826358327822
Ġexperiments,0.0008539375440286274
Ġ29,0.0008532037996449188
Ġdefined,0.0008519442622404333
based,0.0008515872498299153
Ġ18,0.0008513837600442289
Ġunknown,0.0008498986381831131
str,0.0008497942886366556
world,0.0008489483824203836
Ġattempt,0.0008489307389673933
Parser,0.0008476952874735691
Ġ23,0.0008425695156192839
ĠSections,0.0008411688597370459
Ġdefinitions,0.0008408565415044093
(),0.0008404589684308345
¡,0.0008404416952052544
Ġabstraction,0.0008396690603411217
Ġintelligence,0.000839053615130657
ĠOn,0.0008379346140976273
Ġsymbolic,0.0008378091911381494
Ġ//,0.0008349407762508771
Ġdoi,0.0008340972433661315
itives,0.000832695217534933
Ġinclude,0.0008326268579079262
00,0.0008308267497091168
Ġ20,0.0008285156241093225
ĠJavaScript,0.0008281862478594157
TS,0.0008264718069194383
Ġconstraint,0.0008254121793186577
r,0.0008253360370797509
ist,0.0008238092524705066
ization,0.0008237115999004183
Ġgames,0.0008222497157516746
ministic,0.0008219501564045833
Ġstack,0.0008212627617476845
ĠKey,0.0008179887996347354
Ġimplemented,0.0008176532160266415
Ġsources,0.0008138942573095769
Ġneg,0.0008125252690605443
ĠWhile,0.000811633238476944
ual,0.0008109907670490616
ĠNew,0.0008108393971603476
ĠCNN,0.0008101361519054974
âĨĴ,0.0008101189818881555
Ġinvolve,0.0008097450599546636
Ġways,0.0008083006769669785
ĠFirst,0.0008059133659736082
Ġvery,0.0008055762837955762
AR,0.0008052163761971438
Ġ17,0.000798890977206193
ories,0.00079840640406883
Ġcannot,0.0007979503278108047
27,0.0007969950571826593
Ġheter,0.0007963412023039163
ĠMost,0.0007948792152824731
specific,0.0007945985489741169
ĠNetwork,0.000793638370885424
ĠSub,0.0007932326676168984
Į,0.0007931199680070981
Ġexplicitly,0.0007923582381202742
ong,0.0007894928183075993
Ġ...,0.0007839716771820525
Ġtoday,0.0007794287719412652
ĠLanguages,0.0007793369451409874
25,0.0007787788105950454
ĠNM,0.0007779382649515214
Ġ19,0.0007776932755970783
Ġtend,0.0007770360254510488
ĠPrograms,0.0007744180951872874
"},",0.0007737559769166975
Ġarbitrarily,0.0007728278176977617
):,0.0007715065445207178
Ġthread,0.0007714082266121379
gmail,0.0007684818747100968
als,0.0007681792328408095
known,0.00076814016365157
ous,0.0007666149999518796
2017,0.0007646982531435047
ative,0.0007639987947882929
Ġthroughout,0.0007638442102608041
Ġaccount,0.0007618716740938359
Ġlocations,0.0007613329132710295
ï,0.0007581508238803798
Ġpointer,0.0007577570190790003
ĠInt,0.0007561564310138651
Ġ++,0.0007554284544683212
inter,0.0007544843939510447
Ġreferences,0.0007533511830009345
Ġ}),0.0007532292508309982
ological,0.0007506415652028509
Ġcausal,0.00075009441143213
uction,0.0007484334252622806
w,0.000747907041471741
AI,0.0007467844105339185
ĠRecogn,0.000745741468341599
ĠNetworks,0.0007432024580082814
pler,0.000742753677871786
ķ,0.0007407004891928515
ĠContributions,0.0007387274383987482
Ġjoint,0.0007383273786059154
ĠâĢĶ,0.0007381206542400306
Ġpractice,0.0007379214411388939
Ġ21,0.000737462590816616
Ġinvari,0.0007365487145808861
âĢ²,0.0007356106513402569
Ġrecord,0.0007352279550569143
ĠZhang,0.0007341145843649634
Ġcompute,0.0007340871968504615
Ġhistory,0.0007333729495185671
Ġpage,0.0007326445140202169
31,0.0007319265322709203
Ġincap,0.0007309889800397887
Ġsubstantial,0.0007303926361086815
Ġ15,0.0007303283200454286
RL,0.0007297318785529354
AN,0.0007290086127132861
izing,0.0007283743909413773
Ġrelevant,0.0007259294144714708
Ġgenerated,0.0007251865791654411
Ġpredicate,0.000725112187026755
ur,0.0007250059319646213
Ġagents,0.000724828854615384
Ġvariants,0.0007242288221995029
Ġdescribe,0.0007240382800392128
ically,0.0007232820642636508
Ġkicked,0.0007211863328231932
Ġsince,0.000719783180195098
Ġthereby,0.0007171769079395283
2016,0.0007170481815004994
line,0.0007135032488572611
mb,0.0007130909077256807
Ġrecords,0.0007122713990292122
ĠScala,0.0007116388870452968
Ch,0.0007094893552568489
Ġunits,0.0007074340075066796
Ġquestions,0.0007061785225675812
ĠPIN,0.0007056565005218541
Y,0.0007034803662232357
Ġunavailable,0.0007018159184945529
ĠZhou,0.0007015901403529264
un,0.0007013277165104082
Ġinterface,0.0007007649030484752
Ġinterest,0.0007005573221092427
&,0.0007003431276262331
ĠTHE,0.0006999402514647927
Ġmamm,0.0006968100976827004
Ġequival,0.0006965944398653533
Ġstrategies,0.0006960887299512936
as,0.0006947570861825031
ch,0.0006945602610240663
iv,0.0006945264663747154
Ġmethodology,0.0006906961864837631
Ġoperational,0.0006865133658909917
04,0.0006862766190345715
isation,0.0006858662434621078
u,0.0006855606390872607
Ġneed,0.0006851501794055713
Ġclassification,0.000683723661587981
point,0.0006832040678171111
ĠArchitecture,0.0006831001055467026
I,0.0006825526385443869
Ġloops,0.0006818592988636457
]:,0.0006813740493242563
26,0.0006809463707755337
45,0.0006799342361578614
Ġthree,0.0006791902419149351
Ġ28,0.0006782514870028954
Ġdetermine,0.0006776471528769615
Ġcloser,0.0006773450758936878
ĠInformation,0.0006759286527914157
Ġnavigation,0.0006757560157059906
Ġwhether,0.0006734520605199514
ĠRL,0.0006734118342494011
Ġverification,0.0006730263823527519
Ĳ,0.0006729941499739079
ung,0.000671572076939255
Ġvisual,0.0006711542619921216
words,0.000670766264298444
Ġlazy,0.0006696413058478069
Ġfind,0.0006675906472543362
Ġwas,0.000666303927368133
Ġexponentially,0.0006654864090384757
Ġexpressions,0.0006643991524723609
ď,0.0006627211477280422
Ġregards,0.0006617031207116498
ĠRobertson,0.0006616067876001888
Ġexplanations,0.0006613517267974403
Ġdirection,0.0006601256065793411
Ġarithmetic,0.0006595812286769538
Ġoperator,0.0006595139374087972
Ġcontact,0.0006572902828649905
ĸ,0.0006566055294821511
ĠSchool,0.0006562901618142198
ian,0.0006558244798136224
§,0.0006540352310975617
ĠCG,0.0006530793423711069
ĠCarlo,0.000651457730901339
go,0.000648815602433014
Ġmetadata,0.0006479818716093177
*,0.0006474057634127926
Ġvector,0.0006468292598485751
Ġcomputational,0.000646697450985001
}.,0.0006465702383286747
Ġshuffle,0.0006459649196769141
ptr,0.0006449549993618743
Ġ22,0.0006435924223058137
Ġ2007,0.0006435915844288727
Ġdat,0.0006427751425459553
ators,0.000642587952802506
Ġexecutions,0.0006422299893939814
ilers,0.000642158337458773
of,0.0006414551567739859
PS,0.0006412233233189035
];,0.0006405812835832893
ĠHigh,0.0006396440417817554
â,0.0006394614423551259
28,0.0006394592016998014
]),0.0006387235631889533
Ġgoal,0.0006380747733765145
Ġchallenging,0.0006369489422462936
ists,0.00063670591472781
Ġinteract,0.0006364923576976251
ĠExplan,0.0006360916893176578
29,0.0006360693061528313
Ġtermination,0.0006358924934408518
ĠCohen,0.0006355572982191304
ĠOnce,0.0006351513572164601
ĠSince,0.0006351153189719395
Ġformulation,0.0006346526332496591
Ġadversary,0.0006346508966734913
Ġcollecting,0.0006335615350608506
orical,0.0006315413938756252
section,0.0006302794155268246
ĠRecently,0.000629527361961868
Ġdevelopment,0.0006280579771127902
Ġ13,0.0006276762780060882
32,0.0006269767126102954
Ġentities,0.0006257108459287048
Ġmatching,0.0006250044097472941
ifier,0.0006242730258457505
Ġinstalled,0.0006228470768261587
Ġflexibility,0.0006217130937551928
Ġbottleneck,0.0006216810845092224
Ġ31,0.0006216252035907169
Ġfeature,0.0006195188075720918
Ġobserved,0.0006192808243958424
und,0.0006189873125557574
ĠModel,0.0006181131888955979
33,0.0006174346916778377
ĠAndroid,0.0006169790272828238
ĠObject,0.0006168943637473167
Ġcontroller,0.000615662207037302
Ġ+,0.0006155824923962697
oted,0.0006154613674175802
"=""",0.0006148212785373116
Ġ30,0.0006139015223447665
Ġ#,0.00061376935984942
Ġresearchers,0.0006128851157415319
Ġ87,0.0006126732864834794
arity,0.0006116566200847199
Ġchallenges,0.0006095280675407179
Ġneurons,0.0006094937794721844
Ġpatients,0.0006089979249906199
ier,0.0006087576701905565
first,0.0006087183217711543
ĠGoogle,0.0006085444323013217
Ġlabeling,0.0006080096634029286
Ġcorrectness,0.0006073332710633089
Ġ14,0.0006062037084513193
Ġprobability,0.0006050725547703822
ator,0.0006038772499500333
Ġintersection,0.0006032638487514139
Ġ2011,0.0006025645483627444
Ġspat,0.0006024780696865414
Ġabove,0.000602391393480851
Ġconst,0.0006022095687605274
ĠWeb,0.0006007789534703052
Â,0.0006006916783459265
layer,0.000600497708284899
aries,0.0006001777945531274
)(,0.000599610665970546
Ġkey,0.0005989514937896757
astic,0.0005984798406554192
Ġdialog,0.000597763154393543
ules,0.0005976311079992544
Ġtranslation,0.0005972655323010108
Ġconstrained,0.0005972529242257218
Ġconsidered,0.0005965869534359043
Ġbranches,0.000595632055193713
ĠTuring,0.0005948265214122242
ĠKnowledge,0.000594576359984342
Ġflows,0.0005930184400914506
Ġprocessor,0.0005917533666068001
Ġadditional,0.000591553378610227
Ġrequest,0.0005908841081699348
ĠCheck,0.0005907853637701433
#,0.0005875856149988851
Ġsubset,0.0005875479031482373
Ġaround,0.0005869304014885072
Ġhttps,0.0005850393355794251
id,0.0005836803962062674
Ġlast,0.0005824170023958894
Å,0.0005819897881690609
Ġshown,0.0005807215997600262
Ġlower,0.0005801893186047074
ĠFOR,0.0005800366561670129
Stop,0.0005782842702416452
Ġpars,0.00057770902340028
Ġapproaches,0.0005769535105321032
hand,0.0005766486299188252
.):,0.000575709767270477
Ġfew,0.0005742816589062703
iability,0.0005727564792051275
Ġsurveys,0.0005727543500549735
Ġcurrently,0.0005726068364504956
Ġcoordination,0.0005723646858223878
Ġtechnique,0.0005722439282258079
ars,0.0005699599790979512
Ġsource,0.0005684704849188925
ained,0.0005681235663046176
Ġmeeting,0.00056693726806741
iken,0.000566813318888774
Ġquantity,0.0005659899659511664
ĠImplementation,0.0005657250630474253
Ġproofs,0.0005646576402570238
station,0.0005646285637013906
%,0.0005643171524848646
Ġassume,0.0005641622131208135
Ġreduction,0.0005637551955572337
Ġunderstanding,0.0005629072305526486
ST,0.0005625239818764241
Ġmixed,0.0005604428141076875
Ġfour,0.0005599600551817347
ĠMulti,0.0005596881583749196
ER,0.0005594438792171502
Ġcompiled,0.0005587993949420147
ATURES,0.0005564699572133974
ĠDuring,0.0005562067627531571
Net,0.0005557050837358215
urrent,0.0005545562502250592
DP,0.0005537982885654593
Ġfound,0.0005532008909794727
Ġdead,0.0005531333023994735
ocity,0.0005530280679991278
Ġparameter,0.0005528037889800379
hed,0.0005520258265915086
ad,0.0005519778359728577
2015,0.0005519026931631977
Ġ9,0.0005512142054550481
th,0.0005503467961741002
¶,0.0005496213778764272
ING,0.0005495044464982066
Ġsymbols,0.0005485873751447415
Ġlong,0.000548546552256312
Ġproposals,0.000547156982480123
Ġinterfaces,0.0005470690041903046
ĠPassing,0.0005466970299087835
ĠStreaming,0.0005455038577676632
irect,0.0005409867463992521
ĠLink,0.0005397468130176958
jun,0.0005395137352965067
Ġ!,0.0005391333448561823
Ġrewrite,0.0005390510639579831
ĠâĨ,0.0005388618239602211
Ġground,0.0005372847470692031
zer,0.0005372746773421576
Ġminimum,0.0005345282053576154
Ġscaling,0.0005340054710578936
ĠCorrespond,0.0005338850934004272
Ġnames,0.0005334618683633805
Ġutilized,0.0005317085157887163
Ġconnections,0.0005308330885308061
Ġ1986,0.0005307633565592337
ĠSpecifically,0.0005301737439492739
Ġassumed,0.0005287911320411797
Ġacoustic,0.0005284871523719476
em,0.0005280004771349736
ĠEmail,0.0005255183604313985
Ġseen,0.0005254513346489324
Ġ2001,0.0005233717679808197
Ġprocedure,0.0005227097176270641
.),0.000522508140112124
Ġequal,0.0005212673696311158
Ġconstraints,0.0005199937249889414
Ġapplicable,0.0005181709937894919
36,0.0005173236277965084
Ġbehaviour,0.0005168355186928052
Ġaddressed,0.0005162341461690541
ors,0.0005162253110913764
Ġconsidering,0.0005157606503246502
dec,0.0005152946113405976
Ġ11,0.0005152934077853639
ĠBay,0.0005149394189819533
red,0.0005144003187367013
Ġcandidates,0.0005134857610389153
Ġbehaviors,0.000513185317748567
ices,0.0005118956805003985
ij,0.000511879139401999
Ġver,0.0005107763590455442
ĠBoth,0.0005098575666602892
Ġplanning,0.0005093143831617498
ĠThat,0.0005092160966224718
Ġafter,0.0005086675313009169
Ġrespective,0.0005077140409405768
Ġdistance,0.0005075358850528587
Ġbelow,0.0005070383470453195
Ġcompared,0.0005070302592113552
Ġpredictions,0.0005060396691075855
ab,0.00050526483242898
IENCE,0.0005050371700720911
Ġrestrict,0.0005048968163685974
Ġpredictive,0.0005045528221374277
¤,0.0005044579832486119
Ġassignment,0.0005043566951192876
Ġbank,0.0005039571609149714
ĠTop,0.0005035637011188953
class,0.0005032293762595897
Learning,0.0005030313646200383
ulates,0.0005029392123274208
Ġtranslator,0.0005028732200325968
Ġlear,0.000502043444634793
Ġlater,0.000501903122737169
var,0.000501617613063907
Ġmerge,0.0005009823245458514
ĠAustrian,0.0005005327637808316
Ġrepresent,0.0004999303173598362
Ġrespectively,0.0004992985558911979
sample,0.0004988664190829139
Ġwing,0.0004987975198058587
ities,0.000498739471312617
Ġmathematical,0.000498305553795182
Ġrelational,0.0004982328571083892
ĠSamsung,0.0004973590488245626
ads,0.0004973453953490399
Ġformally,0.0004965200481041713
sw,0.0004952862877508685
Ġrely,0.0004951107420464251
Ġproportion,0.0004949265487788848
37,0.0004938693971572113
ifying,0.0004935833282963096
he,0.0004935352033948136
Ġindexed,0.000492885035651369
itions,0.0004924960785431698
ĠThus,0.0004920144396223305
ĠPlanning,0.0004915417083787924
